"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_1629"	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1641"	0	0	710	0	656	119	294	0	750	623	1102	276	95	0	0	302	1142	361	284	0	93	924	210	0	0	0	205	154	0	0	64	199	0	161	185	639	0	184	310	169	132	0	0	1546	362	211	446	199	70	227	46	346	0	163	366	0	463	593	0	804	317	255	0	930	330	0	0	0	0	649	627	0	0	416	292	0	210	0	41	93	96	61	57	632	321	19	77	59	0	72	0	65	225	360	95	0	109	182	145	186	155	0	44	245	0	299	302	399	61	158	296	114	21	1101	336
"msp_1643c"	540	0	0	0	0	0	0	49	100	0	161	61	0	271	0	27	43	92	0	0	0	0	32	0	0	0	0	49	0	0	60	55	0	0	70	0	0	42	82	572	260	0	0	180	0	0	0	0	0	0	0	136	0	2377	127	0	0	100	0	0	42	93	0	20	0	0	0	61	0	31	0	0	0	53	0	0	0	45	30	22	245	22	91	208	71	212	32	0	0	35	0	21	0	33	215	0	82	0	70	0	463	0	320	69	0	425	70	250	0	36	0	28	2041	0	0
"msp_1644"	0	0	0	0	0	0	0	0	0	0	0	0	0	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1649"	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	18	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
"msp_1652"	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1674"	0	15	524	0	114	39	129	0	0	0	88	82	0	269	0	0	53	35	0	0	267	60	0	0	0	0	0	0	0	0	0	0	75	23	176	0	0	0	219	0	0	0	0	429	0	0	113	0	0	102	30	0	0	0	85	0	99	0	0	99	0	0	0	122	0	0	0	0	48	0	0	19	41	44	52	0	103	0	0	0	21	0	13	244	25	0	0	0	0	0	0	0	0	0	0	91	0	0	0	113	29	0	0	0	0	22	0	110	276	0	101	31	0	0	0
"msp_1679"	1354	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	90	30	24	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
"msp_1684"	0	770	0	47	0	0	0	0	69	21	46	0	0	63	99	0	0	0	51	0	26	0	0	0	0	39	0	0	0	0	0	0	15	0	62	49	64	0	0	25	21	0	38	72	38	18	90	34	0	35	0	0	0	46	40	0	22	0	38	0	75	0	17	24	0	0	24	0	0	0	15	0	0	0	0	0	0	16	16	24	0	32	0	20	10	0	25	0	15	0	0	0	34	0	0	30	29	0	41	0	27	37	33	20	66	0	13	55	73	40	0	0	0	0	21
"msp_1696c"	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	68	11	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	77	0	0	0	0	0	0	0	22	0	0	0	0
"msp_1708"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	32	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1724"	290	0	48	97	0	0	286	137	67	0	0	40	0	168	47	49	72	19	581	0	0	0	26	51	22	0	20	10	0	0	11	0	0	0	35	0	83	19	42	30	91	23	487	66	0	90	33	0	22	0	69	0	43	459	56	44	26	27	44	78	70	0	332	26	50	0	0	0	0	22	0	108	23	25	0	27	32	47	20	25	0	17	19	32	0	9	0	0	17	0	62	0	103	256	32	74	0	10	0	13	19	811	0	12	0	16	0	0	26	0	62	0	13	0	81
"msp_1729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1737"	0	0	0	0	0	0	0	121	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1747"	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1748"	437	18	0	36	15	0	0	0	0	17	0	20	0	0	0	0	15	54	0	0	0	35	0	0	39	0	0	0	167	0	0	0	36	0	0	0	0	43	11	2667	0	0	50	0	49	174	26	360	0	0	0	203	0	0	144	0	0	0	22	0	0	0	14	0	0	0	0	24	0	0	0	32	29	0	102	22	45	170	0	0	41	0	0	0	0	0	0	0	0	0	0	684	0	47	0	88	24	0	25	0	0	25	0	98	24	0	0	0	0	0	36	182	0	336	0
"msp_1854"	0	0	0	0	0	0	94	525	0	0	33	0	0	0	0	0	0	173	0	0	0	0	0	0	0	270	0	0	0	258	0	0	0	39	0	0	0	0	0	0	0	16	0	0	0	0	0	46	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	80	0	0	94	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	14	0	0	0	0	412	0	0	120	310	0	0	0	237	0	107	0	0	0	0
"msp_1866"	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	5	0	0	0	0	144	0	0	15	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	0	0	0	0	0	11	0	0	0	22	0	0	0
"msp_1908"	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	76	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	99	0	0	0	0	0	0	0	0	0	0	0
"msp_1946"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	50	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0
"msp_1977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0026"	0	12	6353	10	13	15639	665	14	18	1189	8799	3599	20	21	677	0	5847	805	23	27	21	1133	13	9946	10	13	2829	91	29	24	22	4890	35	47	1518	833	0	7	217	1699	0	3021	53	0	29	15254	1344	0	1190	4901	30	27	28	0	3223	271	34	2171	8	1883	1611	5595	15	0	0	31	4249	37	0	684	4234	7	6815	0	9	0	306	0	17	12	297	0	8614	0	95	112	2649	15629	11	11	16	859	6692	8	10034	3842	15	1832	2772	10067	1470	21	334	3506	4415	0	5883	0	1421	11	0	1378	2242	1237	0
"msp_0030"	0	81	129	6049	4399	318	86	37	32	0	13	12	0	0	0	0	0	0	420	2454	847	3178	33	84	436	28	438	47	1142	58	52	2625	2201	38	0	3036	7830	36	16	11	220	114	777	0	62	16611	257	18473	1069	439	448	4386	31865	626	115	507	75	154	0	0	3084	588	1596	687	0	27	30	218	186	19	88	14	316	12	12	1437	632	6327	10	12	31	731	10	46	85	12	217	0	30	12	55	95	52	56	0	162	54	9	0	11	9	55	0	0	42	0	0	0	0	18	0	0	10028	43	0
"msp_0166"	105	1620	0	1454	201	31	1674	17	690	1020	3136	32	552	622	48520	194	67	68	1021	228	336	138	1070	10	629	12	28	14	28725	19	481	257	2717	22	0	53	3481	70	7	0	0	344	162	0	58	384	9	9	59	161	24	897	29	11270	18	2056	23	31	474	0	783	22	2823	0	0	502	1154	13528	1563	0	944	605	1033	1518	297	1501	0	13	130	493	0	489	156	172	13	0	10	0	51	44	2310	160	915	2242	88	3797	2012	148	0	0	96	0	55	1434	279	75	98	0	0	12	80	0	0	53	329
"msp_0212"	0	276	0	39	0	14	18	0	21	0	11	18	413	0	0	0	0	0	575	0	749	19	9	209	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	11226	28	0	53	12974	139	0	14	7	0	9	0	586	0	0	11	0	0	0	655	0	5093	0	4705	0	0	86	14014	0	0	0	126	0	416	0	15	6209	0	113	7763	0	0	0	0	0	10	15	0	0	15	0	0	12	0	158	0	0	0	0	0	78	24	0	14	0	0	39	0	1851	0	832	97	3823	0	43	0
"msp_0295"	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	3382	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	1625	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0
"msp_0313"	0	206	0	73	97	33	15	44	0	34	0	759	0	86	0	50	17	56	92	42	63	136	135	869	111	1083	18	28	26083	152	267	69	1886	98	0	32	79	58	77	812	195	19	108	0	515	277	54	195	20	40	20	12300	95	76	613	215	83	50	1442	0	0	43	612	0	25	484	462	19134	0	48	679	59	448	0	325	2983	11	782	0	53	0	95	14	0	17	0	15	0	225	0	70	2172	52	47	164	88	97	112	240	0	0	475	0	21	28	0	20	0	0	0	462	30	5772	5882	35
"msp_0380"	3622	84	237	2237	411	56	203	83	701	317	98	1227	67	702	49	461	306	2889	73	350	9	334	148	73	3100	405	57	43	116	587	71	68	2806	23	52	96	212	639	12290	3203	13512	0	123	18	173	8707	125	14265	266	55	17	3685	76	113	9868	12	34	247	70	468	2067	34	967	53	0	558	237	7283	0	323	180	7049	1143	0	2135	765	192	918	0	0	23	47	51	26	0	0	0	0	19	73	104	8034	22	171	59	120	117	0	1669	25	0	93	0	86	18	0	85	24	19	0	63	0	0	2364	0
"msp_0482"	0	0	0	0	0	0	17	0	0	0	0	573	0	0	0	0	14	0	0	13	0	0	0	0	0	0	8	7	26	8	11388	12	11	7	0	0	0	915	0	0	0	0	0	0	0	0	0	0	137	8	7	547	7	0	5722	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0486"	11	10	0	189	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	7	0	47	0	0	0	0	0	0	0	34	0	0	0	9	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	8	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0610"	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	67	48	0	0	0	0	0	0	0	221	0	213	29	65	47	0	22	29	0	38	0	0	0	322	0	0	0	138	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	16	0	0	0	0	0	0	251	520	0	0	0	0	0	0	0	0	36	0	0	0	17	0	0	128	0	0	0	0	0	119	414	2260	75	8128	0	30	0
"msp_0833"	0	0	1083	0	0	0	1406	0	3579	0	114	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	151	0	0	0	10271	0	0	0	0	0	26	0	0	0	0	0	350	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0974c"	299	0	0	83	0	0	0	28	0	0	0	0	0	15	16	0	20	76	0	12	0	142	20	31	67	27	0	0	0	40	0	0	0	0	0	22	0	42	41	44	56	0	44	29	12	0	0	128	35	0	0	0	0	0	70	0	0	17	30	64	24	62	95	0	47	12	0	128	0	0	0	141	67	25	55	56	49	50	0	0	0	0	0	0	0	0	0	0	0	0	0	192	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
"msp_1156"	8268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	18	135	9	0	0	0	0	0	0	0	0	0	18	0	0	0	324	38	1623	17	0	0	280	0	0	95	40	0	0	56	0	0	172	0	0	22	35	0	0	14	13	32	11	0	0	12	16	16	23	19	61	24	195	0	0	0	0	0	9	0	0	74	38	0	0	0	0	0	0	0	0	1501	0	14	12	0	0	0	19	0	333	422	0	0	118	358	339	58	2089	0	10	0
"msp_1191c"	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	17	0
"msp_1234"	5378	0	0	16	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	134	10	0	0	0	0	0	0	0	0	331	0	54	0	0	587	1022	12951	0	0	23	579	71	0	546	36	0	57	156	0	28	108	150	0	23	0	0	0	0	0	0	0	0	32	0	0	24	17	0	37	82	51	0	0	0	0	14	0	0	0	203	201	0	0	0	0	0	0	0	0	408	0	0	114	22	212	22	13	9	3710	1116	10	57	161	97	37	52	926	0	0	0
"msp_1327"	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	13	0	0	0	0	0	12	17	0	0	437	1252	123	24	0	386	0	8433	993	36	20	126	23	26	276	887	0	258	67	0	12	431	362	0	22	26	0	24	66	0	26	10	0	313	13	28	46	55	23	45	54	21	0	0	0	0	0	0	0	0	131	801	0	28	0	0	0	21	0	0	181	0	0	0	28	1560	0	33	0	203	199	0	24	654	2399	985	21	482	0	110	0
"msp_1453"	209	0	159	39	27	0	180	17	490	21	34	179	0	20	0	12	53	29	8	14	0	469	0	9	49	16	0	0	25	114	0	10	347	0	0	15	11	606	523	143	189	0	48	0	0	1953	20	584	31	0	0	500	0	12	900	0	0	0	13	19	99	0	25	0	0	34	0	132	0	34	0	1865	107	0	113	54	0	1226	0	0	0	0	0	48	0	0	0	0	14	0	0	711	0	0	0	0	46	0	27	0	0	0	12	0	0	0	19	0	0	0	0	0	0	119	0
"msp_1477"	19	0	0	0	0	0	0	0	0	13	0	27	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	221	0	60	0	0	0	0	0	0	0	0	0	0	9	0	29	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	12	0	12	0	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	6	0	0	0	0	0	0	0	7	69	0	0	0	0	0	0	0	0	35	0	0
"msp_1603c"	187	0	0	0	50	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	13	26	16	22	0	0	0	0	0	0	0	0	0	0	0	0	31	32	129	146	0	0	0	0	40	0	0	0	0	0	0	24	0	54	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	129	0	0	58	38	0	0	0	0	0	0	0	25	0	0	0	0	0	21	0	36	0	14	0	0	24	0	35	0	0	17	0	0	0	0	0	0	0	0	0	0	0	313	0
"msp_1702"	1009	88	46	573	40	53	24	99	0	0	0	86	0	165	260	115	65	876	28	30	0	117	51	42	115	51	0	0	37	50	28	30	53	18	0	0	71	40	767	1564	841	0	98	0	35	46	0	1209	0	0	0	0	0	0	69	116	0	0	0	34	106	99	140	19	60	91	147	1952	39	24	170	75	70	0	245	14	26	868	0	0	77	29	0	0	0	0	0	0	0	0	0	148	19	27	40	35	0	0	0	0	32	0	0	300	40	26	0	0	0	0	0	0	0	161	26
"msp_1790"	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	52	49	0	109	0	114	24	154	0	0	0	846	0	34	0	0	0	83	575	0	0	225	446	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	553	206	26	61	42	0	61	0
"msp_2214"	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	15	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
"msp_2215"	293	0	0	0	24	0	0	0	0	0	15	0	0	0	0	0	0	25	0	20	0	14	0	0	18	0	0	0	15	41	0	0	14	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	14	0	0	0	0	21	0	12	0	12	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
"msp_2217"	455	0	0	0	12	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	13	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	13	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
"msp_2219"	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2227"	1378	19	0	0	133	0	26	0	47	0	14	0	0	0	35	0	19	0	0	21	0	65	0	54	58	35	0	0	0	13	0	19	0	0	0	0	0	143	16	0	0	0	20	0	76	0	11	0	30	0	0	0	14	0	0	0	12	0	0	0	32	0	191	0	0	33	0	0	0	25	0	156	32	0	132	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	273	0	58	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0
"msp_2234"	170	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	34	22	0	0	0	0	0	0	15	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	12	0	0	28	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
"msp_2235"	144	0	0	0	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	52	0	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
"msp_2237"	17	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2239"	77	0	0	0	18	0	0	0	0	0	12	0	0	0	6	0	11	0	0	0	0	12	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	15	0	11	0	0	10	0	0	0	0	10	5	0	0	0	0	0	0	0	0	7	0	0	0	0	25	8	0	0	13	9	7	32	60	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
