"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_1360"	0	0	28	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
"msp_1361"	0	0	0	0	9492	0	0	0	0	0	0	0	0	0	0	0	0	62	5322	0	0	0	0	7	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0
"msp_1362"	0	0	0	0	96	0	0	20	0	0	19	0	0	42	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	334	0	0	0	0	0	0	0	0	19	0	62	0	159	0	0	89	0	28	0	0	56	89	0	432	0	42	0	41	241	0	0	0	0	0
"msp_1377"	0	0	0	0	553	0	202	0	28	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	814	0	0	0	0	0
"msp_1381"	30	341	102	45	343	41	13	0	15	0	0	37	0	0	60	47	94	17	389	51	44	0	0	24	0	186	130	23	44	42	28	83	68	290	304	0	110	33	150	52	0	0	0	0	0	0	30	36	277	0	0	41	76	0	54	0	0	14	55	0	232	125	0	0	32	268	43	254	0	0	44
"msp_1388"	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	23	0	0	0	0	22	0	68	0	42	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	21	0	0	45	0	0	0	732	0	0	0	0	0	0	0	0	367	0	0	28
"msp_1397c"	0	0	0	15	25	0	0	0	0	0	0	0	46	0	0	0	83	0	39	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	53	0	0	54	0	0	0	0	0	17	0	0	0	34	0	0	0	0	14	0	0	0	0	0	0
"msp_1403"	133	0	170	0	10	17	90	56	16	59	89	78	145	46	36	0	0	0	79	0	109	64	66	0	58	100	157	0	0	190	88	0	226	0	0	107	109	0	14	0	0	44	27	31	235	404	0	44	61	91	22	21	0	372	303	18	184	82	595	348	225	71	47	1072	21	0	39	156	44	91	11
"msp_1404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
"msp_1412"	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	19	58	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1413"	0	0	0	0	0	0	0	0	0	0	123	0	0	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	54	0	7	0	0	0	0	0	0	0
"msp_1418c"	0	30	40	11	0	34	88	0	0	43	26	208	0	0	113	88	33	0	33	0	66	0	73	21	267	0	45	45	39	0	18	136	0	0	0	0	22	86	0	20	26	44	0	0	0	0	0	25	124	34	0	0	0	32	0	0	0	35	24	0	29	57	0	0	25	65	0	80	37	0	0
"msp_1421"	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	22	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	377	40	0	0	0	0	8	0	0	0	0	22	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1422"	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	169	212	0	0	0	0	0	0	0
"msp_1428"	150	249	0	0	0	228	0	43	37	62	93	42	0	29	45	0	15	0	12	0	0	74	109	0	109	0	0	26	206	0	30	0	0	0	168	98	234	0	0	0	84	35	120	66	0	121	0	195	60	18	145	188	0	12	68	0	58	153	157	0	159	83	143	0	49	0	97	0	48	88	74
"msp_1441c"	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	72	0	0
"msp_1444"	0	0	0	0	562	0	49	0	46	0	0	0	0	111	0	0	30	0	0	0	0	0	38	0	0	0	0	0	0	0	76	13	0	0	94	0	0	0	0	131	0	18	0	0	0	16	27	0	0	841	0	0	0	24	0	0	0	43	362	44	0	0	0	38	13	0	0	0	0	21	0
"msp_1459"	0	0	0	0	0	0	0	98	0	0	0	0	81	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	42	0	0	48	128	0	0	0	0	0	0	0	0	124	0	0	0	0
"msp_1461"	30	0	174	950	32	36	300	792	0	0	0	0	415	33	80	0	52	351	0	139	0	28	186	94	0	0	0	49	0	273	0	158	147	223	27	153	0	34	118	167	16	0	20	46	0	106	39	31	158	0	66	19	152	145	82	1009	0	25	233	284	30	192	0	48	0	0	139	127	29	0	0
"msp_1465"	0	0	0	0	0	0	243	1015	429	0	0	0	0	0	0	0	0	1647	0	0	0	3269	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	1949	113	190	30	191	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	177	20	0	0	13	0	0	1278	0
"msp_1473c"	581	0	0	0	0	0	0	0	115	0	0	2250	0	95	0	0	0	0	569	0	0	0	0	0	6	0	0	0	0	96	0	0	0	0	33	110	26	0	0	0	0	0	212	0	0	357	110	0	16	0	370	17	0	0	1882	0	404	0	1147	0	0	0	0	0	0	0	161	1338	0	117	0
"msp_1483"	0	0	0	0	0	0	120	0	0	0	59	78	0	0	0	0	0	0	0	0	0	18	21	0	0	0	88	0	123	0	0	0	308	0	76	178	0	0	0	0	0	598	0	0	0	72	0	0	280	0	0	86	0	0	261	0	216	477	320	0	112	0	0	0	0	0	0	0	0	1911	0
"msp_1484"	0	0	0	6	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2437	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
"msp_1485"	0	18	0	0	251	0	277	15	0	0	0	0	0	0	0	0	0	9	0	33	0	0	78	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	154	8	0	0	0	98	0	0	0	0	0	164	0	0	0	1938	0	0	34	0	0	0	0
"msp_1491"	0	0	0	0	171	0	0	0	0	0	0	0	0	0	64	0	968	0	308	0	1035	103	269	0	0	0	0	0	0	0	9	0	0	0	0	0	102	0	0	0	0	0	0	36	0	22	98	0	0	0	30	0	0	213	0	0	0	0	0	0	0	1335	331	0	0	0	346	0	0	0	0
"msp_1492"	114	0	0	0	14	22	0	508	19	303	385	0	452	42	0	0	132	144	0	119	0	93	0	38	17	0	71	0	61	19	66	0	0	142	138	87	42	0	0	0	35	291	159	96	398	320	0	83	0	260	91	15	0	390	0	48	98	316	0	0	0	320	198	1277	0	0	126	0	74	68	31
"msp_1515"	32	42	339	269	0	27	177	0	0	0	0	0	0	0	0	0	0	0	564	0	41	0	0	32	0	0	0	25	0	59	0	70	139	245	0	121	62	0	298	428	0	0	0	0	0	0	0	0	14	0	26	0	80	0	0	0	0	0	23	29	0	285	0	0	0	112	0	44	0	0	0
"msp_1519"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	100	0	0	0	0	0	38	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1527"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	0	0
"msp_1531c"	0	0	0	0	0	0	0	0	1503	0	0	0	0	0	517	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	880	0	521	0	0	0	0	544	0	0	0	0	0	0	1451	0	0	0	0	0	59	54	0	0	0	0	328	0	0
"msp_1533"	0	0	119	0	0	0	0	166	202	28	516	97	0	267	58	0	2231	0	305	0	0	411	0	117	328	0	0	206	2755	0	186	0	0	0	781	244	0	143	111	0	298	1187	1184	867	0	133	0	0	0	0	960	311	0	0	503	0	178	84	0	0	21	240	681	0	436	0	142	0	0	104	0
"msp_1541"	7	20	0	0	34	0	15	16	6	0	15	27	34	0	0	0	48	29	0	83	156	11	12	39	0	0	10	83	0	39	5	30	28	0	0	0	26	0	0	184	0	0	0	0	0	16	32	25	23	23	0	0	0	0	0	0	0	0	109	32	60	26	0	10	0	0	36	0	0	0	0
"msp_1543"	0	27	108	9	0	52	211	0	0	68	0	68	41	0	46	27	61	0	9	0	19	0	31	8	151	85	17	21	25	0	35	230	0	0	0	0	8	53	13	16	15	19	17	31	0	0	0	25	85	41	21	8	0	22	82	19	0	0	12	113	27	19	0	119	18	23	29	47	38	0	0
"msp_1550"	0	0	0	0	0	0	0	0	19	0	0	0	0	3731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1556"	23	23	225	4	339	0	0	81	0	116	45	52	101	38	50	0	104	59	10	89	206	4	35	97	20	775	127	86	30	10	11	50	154	56	158	0	0	143	20	146	9	67	0	0	0	74	130	73	167	0	143	105	0	71	83	50	40	34	406	114	0	416	89	0	8	88	131	14	32	14	125
"msp_1558"	0	80	46	28	17	0	320	0	0	62	0	0	0	0	0	0	0	0	50	0	0	0	26	68	13	0	46	0	0	77	85	10	42	134	109	151	24	0	39	118	0	0	0	0	0	0	83	0	0	0	0	0	30	0	0	0	0	0	0	54	0	114	0	0	0	31	67	45	0	0	0
"msp_1562"	0	23	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	42	0	0	26	14	144	0	0	0	0	0	0	0	100	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	69	0	0	0	0	0
"msp_1564"	0	529	0	0	0	0	0	1544	0	0	163	0	503	266	0	0	0	0	0	0	0	0	81	0	42	0	133	0	0	187	455	0	0	0	0	0	78	0	0	0	0	286	210	201	551	0	93	0	0	0	0	132	0	1180	0	0	122	0	0	0	0	0	216	270	0	0	149	0	226	0	0
"msp_1567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	0	521	0	0	0	0	0	152	0	0	0	0	303	0	60	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	103	0
"msp_1570"	0	0	0	0	6453	0	0	0	12	0	0	0	0	0	0	0	0	19	2560	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
"msp_1581"	0	181	0	789	57	0	83	0	0	0	0	0	0	0	0	0	193	0	66	0	167	0	0	40	0	44	0	0	0	90	100	164	841	2262	0	45	143	0	0	332	0	0	0	0	0	0	0	0	895	0	0	0	156	0	35	225	0	0	373	377	0	268	0	0	0	0	85	0	0	0	17
"msp_1584"	0	175	77	35	10	0	14	0	0	0	0	0	17	0	0	0	0	37	137	0	0	0	0	0	7	0	86	12	0	17	0	46	0	148	0	183	7	29	120	32	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	48	0	0	0	21	173	123	0	0	0	0	62	125	17	0	0
"msp_1590c"	36	285	0	51	0	38	0	0	0	0	54	0	0	0	0	0	0	0	183	203	0	71	0	0	0	0	0	0	0	102	180	677	0	647	113	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	101	0	0	170	0	64	92
"msp_1599"	0	0	0	0	0	43	154	14	0	408	35	0	160	0	0	14	9	0	0	0	0	0	17	10	0	0	0	0	0	0	28	10	0	63	0	0	0	0	0	0	0	8	0	0	53	0	0	0	10	4	0	14	0	7	150	0	0	0	0	6	0	0	0	0	0	0	0	0	41	0	0
"msp_1600"	0	0	0	0	2946	0	0	0	9	0	0	0	0	0	0	0	0	75	29782	0	0	0	0	73	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0
"msp_1601"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	171	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0
"msp_1608c"	0	0	0	0	84	0	0	197	20	869	146	181	162	29	132	0	0	995	12	0	117	159	49	0	121	169	22	36	154	230	0	17	268	0	0	95	97	70	0	0	90	289	0	36	175	49	0	450	0	21	64	44	0	201	874	0	34	108	0	0	48	313	49	12	13	0	261	0	0	49	0
"msp_1621"	0	0	0	7	19	0	0	71	0	0	102	0	0	0	0	0	0	0	0	0	0	72	0	7	0	0	0	0	0	183	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	36	29	57	0	0	66	0	0	0	0
"msp_1622"	949	0	0	0	0	50	0	280	175	143	0	0	0	233	0	13	0	0	0	0	0	150	99	0	18	0	438	0	82	17	0	0	1236	0	276	189	0	30	0	281	362	74	582	158	20	162	0	0	0	645	92	862	0	56	0	0	19	946	73	0	0	322	357	16	1026	0	0	0	0	99	404
"msp_1628"	0	68	0	81	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0
"msp_1629"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	23	81	0	0	0	0	0	234	0	0	0	0	0	0	732	0	0	0	0	0	0	0	252	0	0	0	0	0	0	308	0	0	0	0	0	133	0	0	0	0	0	0	0	0
"msp_1641"	1284	997	1542	200	129	1501	0	709	419	407	1154	723	984	756	658	528	446	745	711	435	2988	1640	1065	804	1209	2113	1748	1848	794	509	405	0	558	633	442	771	1041	765	668	857	1874	540	2194	1033	22	1127	0	794	1049	319	1924	1313	615	226	822	67	822	1145	2779	175	1118	2761	1302	0	565	2298	466	0	393	414	884
"msp_1643c"	34	0	0	0	0	31	0	127	0	332	108	75	114	59	29	0	0	0	37	0	666	906	44	73	237	0	172	152	78	100	367	34	0	0	0	0	0	0	96	0	182	293	90	196	1058	29	0	312	0	250	29	0	0	318	149	0	40	0	0	0	128	244	136	29	26	44	0	255	145	0	40
"msp_1644"	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	25	0	90	0	0	0	0	480	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
"msp_1649"	201	296	18	399	13	10	151	0	0	0	0	146	206	0	52	0	0	54	455	1573	58	13	199	505	37	0	21	101	0	163	0	357	27	0	0	520	0	0	25	187	23	0	0	0	0	0	86	0	0	0	196	65	258	0	0	0	0	56	70	418	15	434	0	0	0	0	86	0	0	0	0
"msp_1652"	0	19	0	35	25	0	92	14	0	0	0	0	27	0	0	0	0	92	0	17	0	0	83	14	0	0	0	0	0	746	53	0	964	0	222	41	0	84	5	50	0	0	0	0	0	0	0	0	0	14	0	0	0	149	0	18	0	18	25	83	0	18	0	20	0	0	73	141	0	0	0
"msp_1674"	144	0	0	0	8	0	22	176	0	0	0	0	0	0	79	0	0	208	0	0	0	0	170	0	0	0	404	0	0	0	442	0	0	0	0	318	71	0	0	0	101	106	114	60	62	66	0	0	0	0	0	0	0	0	0	172	0	345	0	0	0	0	0	8	0	34	0	49	18	0	0
"msp_1679"	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	5223	0	0	0	0	0	0
"msp_1684"	0	27	0	118	42	0	30	0	0	22	32	0	0	0	0	19	20	24	138	0	0	21	0	79	0	0	33	0	0	0	40	14	0	36	0	0	0	0	0	47	0	0	0	0	0	0	27	17	151	26	0	0	0	0	16	99	0	32	58	127	19	113	0	0	19	0	23	96	0	0	0
"msp_1696c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2283	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
"msp_1700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1708"	0	0	0	0	0	0	0	876	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	60	35	0	42	46	0	0	0	7	0	0	0	18	0	0	28	0	0	0	0	0	0	34	0	0	0	0	0	210	0
"msp_1714"	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
"msp_1724"	18	144	0	122	71	0	38	38	19	0	102	0	27	0	0	0	80	0	25	33	20	0	53	67	0	574	52	31	0	38	65	89	46	0	100	0	69	0	0	104	16	86	0	0	0	38	45	0	65	35	108	48	0	0	94	103	0	44	0	6	130	14	0	0	0	0	0	96	75	27	0
"msp_1729"	0	0	0	24	14	0	0	28	0	0	0	0	0	0	0	0	0	0	11	0	191	0	0	28	0	0	33	0	0	20	14	0	19	0	0	116	0	26	40	65	0	0	0	0	0	28	0	0	0	13	0	0	0	34	0	26	0	0	163	28	0	0	0	0	0	0	61	0	0	0	0
"msp_1737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
"msp_1747"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	10	0	0	90	0	0	0	0	0	0
"msp_1748"	0	0	0	0	0	34	1580	0	17	38	0	0	0	0	0	0	0	0	0	0	0	11	0	21	35	23	13	0	11	0	61	454	0	0	0	0	0	21	0	0	0	17	0	0	0	0	0	0	17	7	0	0	0	0	115	0	0	0	0	1120	0	20	0	6	11	13	24	0	0	0	0
"msp_1854"	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	417	0	0	0	8	0	18	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	60	0	212	0	0	0	0	0	0	0	0	0	0
"msp_1866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0
"msp_1908"	0	0	0	12	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1946"	0	0	0	5	0	0	0	0	0	0	0	0	13	0	0	0	35	37	11658	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	0	0	18	0	0	0	14	0	0	0	0	0	0	248	0	0	0	0	0	0	0
"msp_1977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0026"	0	0	0	0	0	0	0	4987	1217	5492	12	0	0	9	2978	3116	0	414	0	0	0	0	0	0	0	9188	4685	0	4548	0	892	0	3421	0	0	0	11	0	4779	0	0	1246	3399	4348	9	19	0	3758	4164	0	22	0	18	0	1145	10358	2570	0	32	0	32	3373	7040	229	0	0	1832	57	1528	0	0
"msp_0030"	0	0	172	0	46	0	0	0	0	0	0	21747	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	82	0	0	0	0	3833	13	0	0	0	0	0	0	0	0	0	0	0	35	0	4573	4737	0
"msp_0166"	16	4446	30	6073	4298	6603	11273	0	1275	28540	990	2505	4973	4087	650	28885	22	3701	7106	1442	285	593	14857	3405	7373	2411	3959	1797	0	10770	48	0	13536	21	3523	5486	3152	9931	6093	0	1483	2788	1776	271	472	2708	0	3989	3452	610	2387	29	51	721	2072	50	1391	504	9915	405	578	1323	27	347	318	1083	5051	10458	361	10440	3216
"msp_0212"	14192	15814	24386	0	0	10305	23824	0	0	120	45	0	0	5313	0	109	52	0	6396	0	0	0	0	0	2287	8530	15153	0	223	0	18	17052	36	0	2072	0	37934	0	0	0	2263	22	15	0	11	22	11897	11858	11	8	11544	30274	15867	0	0	2057	0	0	0	14	18	0	0	0	655	23297	0	14199	0	1134	23432
"msp_0295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	312	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0313"	811	0	19	0	15	38	160	0	9	82	34	0	0	49	0	109	0	0	0	0	0	30	15	0	1044	0	25	0	117	0	18	34	55	0	34	0	0	39	0	0	0	128	33	0	27	17	463	41	0	42	0	28	0	34	36	0	0	0	0	276	0	0	0	9	623	73	83	125	0	0	0
"msp_0380"	90	174	106	66	21	1026	8151	80	216	3140	240	248	1064	0	157	562	148	142	0	54	241	116	88	399	653	217	1478	360	977	19	1151	117	277	22	106	93	50	941	41	244	434	767	1314	245	1918	388	97	720	1019	67	40	162	28	950	2120	578	394	96	82	6013	174	361	273	40	126	454	1487	2100	1125	27	164
"msp_0482"	0	21	0	0	0	0	0	0	6482	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0	0	0	2340	0	0	0	0	13005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0486"	37	0	50	471	0	20	1669	0	0	0	0	142	141	41	29	20	0	0	42	0	184	40	47	0	32	20	0	0	0	0	7	0	0	116	0	94	74	37	4	109	13	437	0	1245	67	0	3499	0	412	0	23	62	0	0	0	20	29	63	147	15	0	50	94	0	0	0	13	120	0	0	2406
"msp_0610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	128	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	154	152	0	0	0	0	0	0
"msp_0833"	565	49	0	13	24	0	144	0	18	5612	290	291	5731	67	0	74	129	93	168	256	799	405	631	162	3805	829	441	401	0	0	154	171	66	32	266	318	104	527	52	1324	47	896	8196	1195	0	997	745	112	5013	484	38	760	73	9307	1047	3725	81	288	192	66	157	0	282	0	73	1968	65	682	174	118	796
"msp_0974c"	0	0	0	0	0	39	79	0	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	26	0	0	24	0	0	0	31	0	0	0	0	0	27	0	0	46	52	0	17	32	0	32	0	31	0	0	17	0	33	0	0	0	0	0	9	0	25	0	0	0	0	0	37	0	0	0
"msp_1156"	0	0	0	35	153	0	20	0	0	9	0	0	0	0	0	0	0	30	4764	0	0	0	0	34	13	0	21	0	0	338	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	18	0	0	0	0	5228	0	0	0	0	0	0
"msp_1191c"	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	31	18	0	0	0	0	5	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	15	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
